name;tag;dob;pob
Aurore Bergé;ministre;1986;Paris 8
Aurore Bergé;ministre;1986;Paris 8
André Jarrot;ministre;1909;Lux
André Jarrot;ministre;1909;Lux
Yvon Bourges;ministre;1921;Pau
Yvon Bourges;ministre;1921;Pau
Yvon Bourges;ministre;1921;Pau
Yvon Bourges;ministre;1921;Pau
Yvon Bourges;ministre;1921;Pau
André Labarrère;ministre;1928;Pau
André Labarrère;ministre;1928;Pau
André Labarrère;ministre;1928;Pau
Roger-Gérard Schwartzenberg;ministre;1943;Pau
Raymond Barre;ministre;1924;Saint-Denis
Ericka Bareigts;ministre;1967;Saint-Denis
Erika Bareigts;ministre;1967;Saint-Denis
Michel Durafour;ministre;1920;Saint-Étienne
Michel Durafour;ministre;1920;Saint-Étienne
Charles Fiterman;ministre;1933;Saint-Étienne
Charles Fiterman;ministre;1933;Saint-Étienne
Michel Durafour;ministre;1920;Saint-Étienne
Michel Durafour;ministre;1920;Saint-Étienne
Louis de Guiringaud;ministre;1911;Limoges
Pierre Brousse;ministre;1926;Limoges
Louis de Guiringaud;ministre;1911;Limoges
Louis de Guiringaud;ministre;1911;Limoges
Roland Dumas;ministre;1922;Limoges
Roland Dumas;ministre;1922;Limoges
Roland Dumas;ministre;1922;Limoges
Roland Dumas;ministre;1922;Limoges
Roland Dumas;ministre;1922;Limoges
Xavier Darcos;ministre;1947;Limoges
Xavier Darcos;ministre;1947;Limoges
Xavier Darcos;ministre;1947;Limoges
Xavier Darcos;ministre;1947;Limoges
Xavier Darcos;ministre;1947;Limoges
Xavier Darcos;ministre;1947;Limoges
Marie-Pierre Vedrenne;ministre;1982;Limoges
Christian Beullac;ministre;1923;Marseillan
Christian Beullac;ministre;1923;Marseillan
Christian Beullac;ministre;1923;Marseillan
André Rossi;ministre;1921;Menton
André Rossi;ministre;1921;Menton
Pierre Méhaignerie;ministre;1939;Balazé
Pierre Méhaignerie;ministre;1939;Balazé
Pierre Méhaignerie;ministre;1939;Balazé
Pierre Méhaignerie;ministre;1939;Balazé
René Monory;ministre;1923;Loudun
René Monory;ministre;1923;Loudun
René Monory;ministre;1923;Loudun
Maurice Papon;ministre;1910;Gretz-Armainvilliers
Jacques Barrot;ministre;1937;Yssingeaux
Jacques Barrot;ministre;1937;Yssingeaux
Jacques Barrot;ministre;1937;Yssingeaux
Jacques Barrot;ministre;1937;Yssingeaux
Jean Mattéoli;ministre;1922;Montchanin
Maurice Charretier;ministre;1926;Saint-Geniès-de-Comolas
Jean-François Deniau;ministre;1928;Paris 15
Pierre Moscovici;ministre;1957;Paris 15
Pierre Moscovici;ministre;1957;Paris 15
Jean-Louis Borloo;ministre;1951;Paris 15
Jean-Louis Borloo;ministre;1951;Paris 15
Jean-Louis Borloo;ministre;1951;Paris 15
Jean-Louis Borloo;ministre;1951;Paris 15
Jean-Louis Borloo;ministre;1951;Paris 15
Jean-Louis Borloo;ministre;1951;Paris 15
Jean-Louis Borloo;ministre;1951;Paris 15
Jean-Louis Borloo;ministre;1951;Paris 15
Nathalie Kosciusko-Morizet;ministre;1973;Paris 15
Nathalie Kosciusko-Morizet;ministre;1973;Paris 15
Pierre Moscovici;ministre;1957;Paris 15
Elisabeth Borne;ministre;1961;Paris 15
Elisabeth Borne;ministre;1961;Paris 15
Elisabeth Borne;ministre;1961;Paris 15
Franck Riester;ministre;1974;Paris 15
Franck Riester;ministre;1974;Paris 15
Franck Riester;ministre;1974;Paris 15
Marc Fesneau;ministre;1971;Paris 15
Franck Riester;ministre;1974;Paris 15
Frédéric Valletoux;ministre;1966;Paris 15
Elisabeth Borne;ministre;1961;Paris 15
André Giraud;ministre;1925;Bordeaux
André Giraud;ministre;1925;Bordeaux
Thomas Cazenave;ministre;1978;Bordeaux
Thomas Cazenave;ministre;1978;Bordeaux
Joël Le Theule;ministre;1930;Sablé-sur-Sarthe
Jean-Pierre Soisson;ministre;1934;Auxerre
Jean-Pierre Soisson;ministre;1934;Auxerre
Jean-Pierre Soisson;ministre;1934;Auxerre
Jean-Pierre Soisson;ministre;1934;Auxerre
André Chandernagor;ministre;1921;Civray
André Chandernagor;ministre;1921;Civray
André Chandernagor;ministre;1921;Civray
Alain Savary;ministre;1918;Alger
Alain Savary;ministre;1918;Alger
Alain Savary;ministre;1918;Alger
Kader Arif;ministre;1959;Alger
Jack Lang;ministre;1939;Mirecourt
Jack Lang;ministre;1939;Mirecourt
Jack Lang;ministre;1939;Mirecourt
Jack Lang;ministre;1939;Mirecourt
Jack Lang;ministre;1939;Mirecourt
Jack Lang;ministre;1939;Mirecourt
Jack Lang;ministre;1939;Mirecourt
Jack Lang;ministre;1939;Mirecourt
Maurice Faure;ministre;1922;Azerat
Maurice Faure;ministre;1922;Azerat
Gaston Deferre;ministre;1910;Marsillargues
Gaston Deferre;ministre;1910;Marsillargues
Gaston Deferre;ministre;1910;Marsillargues
Gaston Deferre;ministre;1910;Marsillargues
Charles Hernu;ministre;1923;Quimper
Charles Hernu;ministre;1923;Quimper
Charles Hernu;ministre;1923;Quimper
Charles Hernu;ministre;1923;Quimper
Yvette Roudy;ministre;1929;Pessac
Yvette Roudy;ministre;1929;Pessac
Yvette Roudy;ministre;1929;Pessac
Yvette Roudy;ministre;1929;Pessac
Jean-Pierre Cot;ministre;1937;Chêne-Bougeries
Jean-Pierre Cot;ministre;1937;Chêne-Bougeries
Michel Rocard;ministre;1930;Courbevoie
Michel Rocard;ministre;1930;Courbevoie
Michel Rocard;ministre;1930;Courbevoie
Michel Rocard;ministre;1930;Courbevoie
Edith Cresson;ministre;1934;Boulogne-Billancourt
Edith Cresson;ministre;1934;Boulogne-Billancourt
Edith Cresson;ministre;1934;Boulogne-Billancourt
Edith Cresson;ministre;1934;Boulogne-Billancourt
Edith Cresson;ministre;1934;Boulogne-Billancourt
Olivier Stirn;ministre;1936;Boulogne-Billancourt
Michel Sapin;ministre;1952;Boulogne-Billancourt
Corinne Lepage;ministre;1951;Boulogne-Billancourt
Corinne Lepage;ministre;1951;Boulogne-Billancourt
Michel Sapin;ministre;1952;Boulogne-Billancourt
Jean-François Copé;ministre;1964;Boulogne-Billancourt
Jean-François Copé;ministre;1964;Boulogne-Billancourt
Pascal Clément;ministre;1945;Boulogne-Billancourt
Michel Sapin;ministre;1952;Boulogne-Billancourt
Michel Sapin;ministre;1952;Boulogne-Billancourt
Michel Sapin;ministre;1952;Boulogne-Billancourt
Michel Sapin;ministre;1952;Boulogne-Billancourt
Michel Sapin;ministre;1952;Boulogne-Billancourt
Florence Parly;ministre;1963;Boulogne-Billancourt
Florence Parly;ministre;1963;Boulogne-Billancourt
Eric Lombard;ministre;1958;Boulogne-Billancourt
Edmond Hervé;ministre;1942;La Bouillie
Edmond Hervé;ministre;1942;La Bouillie
Jean Auroux;ministre;1942;Thizy
Jean Auroux;ministre;1942;Thizy
Nicole Questiaux;ministre;1930;Nantes
Nicole Questiaux;ministre;1930;Nantes
Franck Borotra;ministre;1937;Nantes
André Delelis;ministre;1924;Cauchy-à-la-Tour
André Delelis;ministre;1924;Cauchy-à-la-Tour
Louis Mexandeau;ministre;1931;Wanquetin
Louis Mexandeau;ministre;1931;Wanquetin
Louis Mexandeau;ministre;1931;Wanquetin
Louis Mexandeau;ministre;1931;Wanquetin
Louis Le Pensec;ministre;1937;Mellac
Louis Le Pensec;ministre;1937;Mellac
Louis Le Pensec;ministre;1937;Mellac
Louis Le Pensec;ministre;1937;Mellac
Louis Le Pensec;ministre;1937;Mellac
Louis Le Pensec;ministre;1937;Mellac
Louis Le Pensec;ministre;1937;Mellac
Roger Quillot;ministre;1925;Hermaville
Roger Quillot;ministre;1925;Hermaville
Roger Quillot;ministre;1925;Hermaville
Michel Crépeau;ministre;1930;Fontenay-le-Comte
Michel Crépeau;ministre;1930;Fontenay-le-Comte
Michel Crépeau;ministre;1930;Fontenay-le-Comte
André Henry;ministre;1934;Fontenoy-le-Château
André Henry;ministre;1934;Fontenoy-le-Château
Georges Fillioud;ministre;1929;Lyon 4
Georges Fillioud;ministre;1929;Lyon 4
Jean Laurain;ministre;1921;Borny
Jean Laurain;ministre;1921;Borny
Marcel Rigout;ministre;1928;Verneuil-sur-Vienne
Marcel Rigout;ministre;1928;Verneuil-sur-Vienne
Jean Le Garrec;ministre;1929;Le Palais
Pierre Bérégovoy;ministre;1925;Déville-lès-Rouen
Pierre Bérégovoy;ministre;1925;Déville-lès-Rouen
Pierre Bérégovoy;ministre;1925;Déville-lès-Rouen
Pierre Bérégovoy;ministre;1925;Déville-lès-Rouen
Pierre Bérégovoy;ministre;1925;Déville-lès-Rouen
Pierre Dreyfus;ministre;1907;Unknown
Guy Drut;ministre;1950;Unknown
Jean-François Lamour;ministre;1956;Unknown
Claudie Haigneré;ministre;1957;Unknown
Jean-François Lamour;ministre;1956;Unknown
Claudie Haigneré;ministre;1957;Unknown
Jean-François Lamour;ministre;1956;Unknown
Jean-François Lamour;ministre;1956;Unknown
Bruno Lemaire;ministre;1945;Unknown
Olivier Klein;ministre;1967;Unknown
Christian Nucci;ministre;1939;Turenne
Christian Nucci;ministre;1939;Turenne
Hubert Curien;ministre;1924;Cornimont
Hubert Curien;ministre;1924;Cornimont
Hubert Curien;ministre;1924;Cornimont
Hubert Curien;ministre;1924;Cornimont
Henri Nallet;ministre;1939;Bergerac
Henri Nallet;ministre;1939;Bergerac
Henri Nallet;ministre;1939;Bergerac
Henri Nallet;ministre;1939;Bergerac
Michel Delebarre;ministre;1946;Bailleul
Michel Delebarre;ministre;1946;Bailleul
Michel Delebarre;ministre;1946;Bailleul
Michel Delebarre;ministre;1946;Bailleul
Michel Delebarre;ministre;1946;Bailleul
Edouard Balladur;ministre;1929;Izmir
Alain Juppé;ministre;1945;Mont-de-Marsan
Alain Juppé;ministre;1945;Mont-de-Marsan
Alain Juppé;ministre;1945;Mont-de-Marsan
Alain Juppé;ministre;1945;Mont-de-Marsan
Bernard Bosson;ministre;1948;Annecy
Bernard Bosson;ministre;1948;Annecy
Alain Devaquet;ministre;1942;Raon-l'Étape
François Léotard;ministre;1942;Cannes
François Léotard;ministre;1942;Cannes
Philippe Tabarot;ministre;1970;Cannes
Philippe Tabarot;ministre;1970;Cannes
Charles Pasqua;ministre;1927;Grasse
Charles Pasqua;ministre;1927;Grasse
Robert Pandraud;ministre;1928;Le Puy-en-Velay
Michel Aurillac;ministre;1928;Marseille
Jean-Claude Gaudin;ministre;1939;Marseille
Sylvie Goulard;ministre;1964;Marseille
Guillaume Kasbarian;ministre;1987;Marseille
Guillaume Kasbarian;ministre;1987;Marseille
Camille Cabana;ministre;1930;Elne
François Guillaume;ministre;1932;Ville-en-Vermois
Michèle Barzach;ministre;1943;Casablanca
Michel Noir;ministre;1944;Lyon 3
Jean-Jacques Descamps;ministre;1935;Lille
Alain Decaux;ministre;1925;Lille
Marc-Philippe Daubresse;ministre;1953;Lille
Yamina Benguigui;ministre;1955;Lille
Patrick Kanner;ministre;1957;Lille
Patrick Kanner;ministre;1957;Lille
Patrick Kanner;ministre;1957;Lille
Nicolas Hulot;ministre;1955;Lille
Nicolas Hulot;ministre;1955;Lille
Alain Carignon;ministre;1949;Vizille
Alain Carignon;ministre;1949;Vizille
André Rossinot;ministre;1939;Briey
André Rossinot;ministre;1939;Briey
Michel Charasse;ministre;1941;Chamalières
Michel Charasse;ministre;1941;Chamalières
Elisabeth Guigou;ministre;1946;Marrakech
Elisabeth Guigou;ministre;1946;Marrakech
Elisabeth Guigou;ministre;1946;Marrakech
Elisabeth Guigou;ministre;1946;Marrakech
Elisabeth Guigou;ministre;1946;Marrakech
Eric Besson;ministre;1958;Marrakech
Eric Besson;ministre;1958;Marrakech
Eric Besson;ministre;1958;Marrakech
Eric Besson;ministre;1958;Marrakech
Lionel Jospin;ministre;1937;Meudon
Lionel Jospin;ministre;1937;Meudon
Pierre Arpaillange;ministre;1924;Carlux
Georges Kiejman;ministre;1932;Paris 4
Léon Schwartzenberg;ministre;1923;Paris 4
Georges Kiejman;ministre;1932;Paris 4
Dominique Bertinotti;ministre;1954;Paris 4
Philippe Marchand;ministre;1939;Angoulême
Philippe Marchand;ministre;1939;Angoulême
Claude Evin;ministre;1949;Le Cellier
Roger Fauroux;ministre;1926;Montpellier
Paul Quilès;ministre;1942;Saint-Denis-du-Sig
Paul Quilès;ministre;1942;Saint-Denis-du-Sig
Paul Quilès;ministre;1942;Saint-Denis-du-Sig
Théo Braun;ministre;1920;Rombas
Jean-Louis Bianco;ministre;1943;Neuilly-sur-Seine
Dominique Strauss-Kahn;ministre;1949;Neuilly-sur-Seine
Brice Lalonde;ministre;1946;Neuilly-sur-Seine
Dominique Strauss-Kahn;ministre;1949;Neuilly-sur-Seine
Jean-Louis Bianco;ministre;1943;Neuilly-sur-Seine
Gérard Longuet;ministre;1946;Neuilly-sur-Seine
Dominique Strauss-Kahn;ministre;1949;Neuilly-sur-Seine
Renaud Donnedieu de Vabres;ministre;1954;Neuilly-sur-Seine
Noëlle Lenoir;ministre;1948;Neuilly-sur-Seine
Renaud Donnedieu de Vabres;ministre;1954;Neuilly-sur-Seine
Renaud Donnedieu de Vabres;ministre;1954;Neuilly-sur-Seine
Brice Hortefeux;ministre;1958;Neuilly-sur-Seine
Valérie Pecresse;ministre;1967;Neuilly-sur-Seine
Valérie Pecresse;ministre;1967;Neuilly-sur-Seine
Brice Hortefeux;ministre;1958;Neuilly-sur-Seine
Valérie Pecresse;ministre;1967;Neuilly-sur-Seine
Brice Hortefeux;ministre;1958;Neuilly-sur-Seine
Bruno Le Maire;ministre;1969;Neuilly-sur-Seine
Valérie Pecresse;ministre;1967;Neuilly-sur-Seine
Brice Hortefeux;ministre;1958;Neuilly-sur-Seine
Bruno Le Maire;ministre;1969;Neuilly-sur-Seine
Valérie Pecresse;ministre;1967;Neuilly-sur-Seine
Brice Hortefeux;ministre;1958;Neuilly-sur-Seine
Bruno Le Maire;ministre;1969;Neuilly-sur-Seine
Valérie Pecresse;ministre;1967;Neuilly-sur-Seine
Valérie Pecresse;ministre;1967;Neuilly-sur-Seine
Gérard Longuet;ministre;1946;Neuilly-sur-Seine
Bruno Le Maire;ministre;1969;Neuilly-sur-Seine
Bruno Le Maire;ministre;1969;Neuilly-sur-Seine
Nathalie Loiseau;ministre;1964;Neuilly-sur-Seine
Bruno Le Maire;ministre;1969;Neuilly-sur-Seine
Emmanuelle Wargon;ministre;1971;Neuilly-sur-Seine
Bruno Le Maire;ministre;1969;Neuilly-sur-Seine
Bruno Le Maire;ministre;1969;Neuilly-sur-Seine
Bruno Le Maire;ministre;1969;Neuilly-sur-Seine
Anne Genetet;ministre;1963;Neuilly-sur-Seine
Martine Aubry;ministre;1950;Paris 17
Martine Aubry;ministre;1950;Paris 17
Nicolas Sarkozy;ministre;1955;Paris 17
Martine Aubry;ministre;1950;Paris 17
Martine Aubry;ministre;1950;Paris 17
Nicolas Sarkozy;ministre;1955;Paris 17
Nicolas Sarkozy;ministre;1955;Paris 17
Nicolas Sarkozy;ministre;1955;Paris 17
Nicolas Sarkozy;ministre;1955;Paris 17
Michel Vauzelle;ministre;1944;Montélimar
Bernard Kouchner;ministre;1939;Avignon
Edmond Alphandéry;ministre;1943;Avignon
Bernard Kouchner;ministre;1939;Avignon
Bernard Kouchner;ministre;1939;Avignon
Bernard Kouchner;ministre;1939;Avignon
Bernard Kouchner;ministre;1939;Avignon
Bernard Kouchner;ministre;1939;Avignon
René Teulade;ministre;1931;Monceaux-sur-Dordogne
Bernard Tapie;ministre;1943;Paris 20
Ségolène Royal;ministre;1953;Dakar
Ségolène Royal;ministre;1953;Dakar
Ségolène Royal;ministre;1953;Dakar
Ségolène Royal;ministre;1953;Dakar
Ségolène Royal;ministre;1953;Dakar
Ségolène Royal;ministre;1953;Dakar
Ségolène Royal;ministre;1953;Dakar
Emile Zuccarelli;ministre;1940;Bastia
Emile Zuccarelli;ministre;1940;Bastia
Michel Roussin;ministre;1939;Rabat
Dominique Galouzeau de Villepin;ministre;1953;Rabat
Dominique Galouzeau de Villepin;ministre;1953;Rabat
Dominique Galouzeau de Villepin;ministre;1953;Rabat
Myriam El Khomri;ministre;1978;Rabat
Myriam El Khomri;ministre;1978;Rabat
Myriam El Khomri;ministre;1978;Rabat
François Bayrou;ministre;1951;Bordères
François Bayrou;ministre;1951;Bordères
François Bayrou;ministre;1951;Bordères
François Bayrou;ministre;1951;Bordères
François Fillon;ministre;1954;Le Mans
François Fillon;ministre;1954;Le Mans
Guy Hascoët;ministre;1960;Le Mans
François Fillon;ministre;1954;Le Mans
François Fillon;ministre;1954;Le Mans
François Fillon;ministre;1954;Le Mans
Stéphane Le Foll;ministre;1960;Le Mans
Stéphane Le Foll;ministre;1960;Le Mans
Stéphane Le Foll;ministre;1960;Le Mans
Stéphane Le Foll;ministre;1960;Le Mans
Stéphane Le Foll;ministre;1960;Le Mans
Jean Puech;ministre;1942;Viviez
Jean Puech;ministre;1942;Viviez
Michel Giraud;ministre;1929;Pontoise
Michèle Alliot-Marie;ministre;1946;Villeneuve-le-Roi
Michèle Alliot-Marie;ministre;1946;Villeneuve-le-Roi
Michèle Alliot-Marie;ministre;1946;Villeneuve-le-Roi
Michèle Alliot-Marie;ministre;1946;Villeneuve-le-Roi
Michèle Alliot-Marie;ministre;1946;Villeneuve-le-Roi
Michèle Alliot-Marie;ministre;1946;Villeneuve-le-Roi
Michèle Alliot-Marie;ministre;1946;Villeneuve-le-Roi
Michèle Alliot-Marie;ministre;1946;Villeneuve-le-Roi
Michèle Alliot-Marie;ministre;1946;Villeneuve-le-Roi
Michèle Alliot-Marie;ministre;1946;Villeneuve-le-Roi
Philippe Mestre;ministre;1927;Talmont
Jacques Godfrain;ministre;1943;Toulouse
Jean-Louis Debré;ministre;1944;Toulouse
Jean-Louis Debré;ministre;1944;Toulouse
Henri Cuq;ministre;1942;Toulouse
Christine Albanel;ministre;1955;Toulouse
Christine Albanel;ministre;1955;Toulouse
Charles Millon;ministre;1945;Belley
Charles Millon;ministre;1945;Belley
Jean Arthuis;ministre;1944;Saint-Martin-du-Bois
Jean Arthuis;ministre;1944;Saint-Martin-du-Bois
Elisabeth Hubert;ministre;1956;Le Lude
Colette Codaccioni;ministre;1942;Winnezeele
Jean-Pierre Raffarin;ministre;1948;Poitiers
Jean-Pierre Raffarin;ministre;1948;Poitiers
Maud Bregeon;ministre;1991;Poitiers
Maud Bregeon;ministre;1991;Poitiers
Claude Goasguen;ministre;1945;Toulon
Alice Rufo;ministre;1980;Toulon
Françoise de Panafieu;ministre;1948;Moyeuvre-Grande
Pierre Pasquini;ministre;1921;Sétif
Philippe Douste-Blazy;ministre;1953;Lourdes
Philippe Douste-Blazy;ministre;1953;Lourdes
Philippe Douste-Blazy;ministre;1953;Lourdes
Christian Sautter;ministre;1940;Autun
Hubert Védrine;ministre;1947;Bellegarde-en-Marche
Hubert Védrine;ministre;1947;Bellegarde-en-Marche
Jean Glavany;ministre;1949;Sceaux
Marie-Georges Buffet;ministre;1949;Sceaux
Jean Glavany;ministre;1949;Sceaux
Marie-Georges Buffet;ministre;1949;Sceaux
Dominique Voynet;ministre;1958;Montbéliard
Dominique Voynet;ministre;1958;Montbéliard
Daniel Vaillant;ministre;1949;Lormes
Daniel Vaillant;ministre;1949;Lormes
Daniel Vaillant;ministre;1949;Lormes
Jean-Luc Mélenchon;ministre;1951;Tanger
Marylise Lebranchu;ministre;1947;Loudéac
Marylise Lebranchu;ministre;1947;Loudéac
Marylise Lebranchu;ministre;1947;Loudéac
Francis Mer;ministre;1939;Pau
Francis Mer;ministre;1939;Pau
Alain Lambert;ministre;1946;Alençon
Alain Lambert;ministre;1946;Alençon
Brigitte Girardin;ministre;1953;Verdun
Brigitte Girardin;ministre;1953;Verdun
Brigitte Girardin;ministre;1953;Verdun
Brigitte Girardin;ministre;1953;Verdun
Luc Ferry;ministre;1951;La Garenne-Colombes
Luc Ferry;ministre;1951;La Garenne-Colombes
Philippe Martin;ministre;1953;La Garenne-Colombes
Laurence Rossignol;ministre;1957;La Garenne-Colombes
Laurence Rossignol;ministre;1957;La Garenne-Colombes
Jean-Jacques Aillagon;ministre;1946;Metz
Jean-Jacques Aillagon;ministre;1946;Metz
Hervé Gaymard;ministre;1960;Bourg-Saint-Maurice
Hervé Gaymard;ministre;1960;Bourg-Saint-Maurice
Hervé Gaymard;ministre;1960;Bourg-Saint-Maurice
Hervé Gaymard;ministre;1960;Bourg-Saint-Maurice
Jean-François Mattéi;ministre;1941;Oran
Jean-François Mattéi;ministre;1941;Oran
Gilles de Robien;ministre;1941;Cocquerel
Gilles de Robien;ministre;1941;Cocquerel
Gilles de Robien;ministre;1941;Cocquerel
Jean-Paul Delevoye;ministre;1947;Bapaume
Jean-Paul Delevoye;ministre;1947;Bapaume
Patrick Devedjian;ministre;1944;Fontainebleau
Patrick Devedjian;ministre;1944;Fontainebleau
Patrick Devedjian;ministre;1944;Fontainebleau
Pierre-André Wiltzer;ministre;1940;Agen
Nicole Fontaine;ministre;1942;Grainville-Ymauville
Christian Jacob;ministre;1959;Rozay-en-Brie
Christian Jacob;ministre;1959;Rozay-en-Brie
Christian Jacob;ministre;1959;Rozay-en-Brie
Nicole Ameline;ministre;1952;Saint-Vaast-en-Auge
Nicole Ameline;ministre;1952;Saint-Vaast-en-Auge
Renaud Dutreil;ministre;1960;Chambéry
Renaud Dutreil;ministre;1960;Chambéry
Patrick Mignola;ministre;1971;Chambéry
Dominique Bussereau;ministre;1952;Tours
Dominique Bussereau;ministre;1952;Tours
Catherine Colonna;ministre;1956;Tours
Catherine Colonna;ministre;1956;Tours
Catherine Colonna;ministre;1956;Tours
Didier Migaud;ministre;1952;Tours
Gérard Larcher;ministre;1949;Flers
Gérard Larcher;ministre;1949;Flers
Léon Bertrand;ministre;1951;Saint-Laurent-du-Maroni
Léon Bertrand;ministre;1951;Saint-Laurent-du-Maroni
Marie-Josée Roig;ministre;1938;Perpignan
Serge Lepeltier;ministre;1953;Le Veurdre
Hubert Falco;ministre;1947;Pignans
Hamlaoui Mekachera;ministre;1930;Souk Ahras
Xavier Bertrand;ministre;1965;Châlons-sur-Marne
Xavier Bertrand;ministre;1965;Châlons-sur-Marne
Xavier Bertrand;ministre;1965;Châlons-sur-Marne
Xavier Bertrand;ministre;1965;Châlons-sur-Marne
Xavier Bertrand;ministre;1965;Châlons-sur-Marne
François Goulard;ministre;1953;Vannes
Anne Le Henanff;ministre;1969;Vannes
Azouz Begag;ministre;1957;Lyon 3
Eric Woerth;ministre;1956;Creil
Eric Woerth;ministre;1956;Creil
Eric Woerth;ministre;1956;Creil
Eric Woerth;ministre;1956;Creil
Christine Boutin;ministre;1944;Levroux
Christine Boutin;ministre;1944;Levroux
Rachida Dati;ministre;1965;Saint-Rémy
Rachida Dati;ministre;1965;Saint-Rémy
Rachida Dati;ministre;1965;Saint-Rémy
Rachida Dati;ministre;1965;Saint-Rémy
Rachida Dati;ministre;1965;Saint-Rémy
Rachida Dati;ministre;1965;Saint-Rémy
Hervé Morin;ministre;1961;Pont-Audemer
Hervé Morin;ministre;1961;Pont-Audemer
Hervé Morin;ministre;1961;Pont-Audemer
Hervé Morin;ministre;1961;Pont-Audemer
Michel Mercier;ministre;1947;Bourg-de-Thizy
Michel Mercier;ministre;1947;Bourg-de-Thizy
Michel Mercier;ministre;1947;Bourg-de-Thizy
Michel Mercier;ministre;1947;Bourg-de-Thizy
Luc Chatel;ministre;1964;Bethesda
Luc Chatel;ministre;1964;Bethesda
Luc Chatel;ministre;1964;Bethesda
Luc Chatel;ministre;1964;Bethesda
Nadine Morano;ministre;1963;Nancy
Nadine Morano;ministre;1963;Nancy
Yaël Braun-Pivet;ministre;1970;Nancy
Chantal Jouanno;ministre;1969;Vernon
Chantal Jouanno;ministre;1969;Vernon
Marie Lebec;ministre;1990;Vernon
Patrick Ollier;ministre;1944;Périgueux
Patrick Ollier;ministre;1944;Périgueux
Jean Léonetti;ministre;1899;Propriano
Claude Guéant;ministre;1945;Vimy
Thierry Mariani;ministre;1958;Orange
Nicole Bricq;ministre;1947;La Rochefoucauld
Jérôme Cahuzac;ministre;1952;Talence
Pascal Canfin;ministre;1974;Arras
Bernard Cazeneuve;ministre;1963;Senlis
Bernard Cazeneuve;ministre;1963;Senlis
Bernard Cazeneuve;ministre;1963;Senlis
Bernard Cazeneuve;ministre;1963;Senlis
Bernard Cazeneuve;ministre;1963;Senlis
Hélène Conway;ministre;1960;Bône
Michèle Delaunay;ministre;1947;Clermont-Ferrand
Cécile Duflot;ministre;1975;Villeneuve-Saint-Georges
Anne-Marie Escoffier;ministre;1942;Dax
Marie Barsacq;ministre;1973;Dax
Geneviève Fioraso;ministre;1954;Amiens
Emmanuel Macron;ministre;1977;Amiens
Emmanuel Macron;ministre;1977;Amiens
Marie Guévenoux;ministre;1976;Amiens
Valérie Fourneyron;ministre;1959;Le Petit-Quevilly
Guillaume Garot;ministre;1966;Laval
Benoît Hamon;ministre;1967;Saint-Renan
Benoit Hamon;ministre;1967;Saint-Renan
François Lamy;ministre;1959;Brunoy
Jean-Yves Le Drian;ministre;1947;Lorient
Jean-Yves Le Drian;ministre;1947;Lorient
Jean-Yves Le Drian;ministre;1947;Lorient
Jean-Yves Le Drian;ministre;1947;Lorient
Jean-Yves Le Drian;ministre;1947;Lorient
Jean-Yves Le Drian;ministre;1947;Lorient
Jean-Yves Le Drian;ministre;1947;Lorient
Fabrice Loher;ministre;1966;Lorient
Arnaud Montebourg;ministre;1962;Clamecy
Arnaud Montebourg;ministre;1962;Clamecy
Vincent Peillon;ministre;1960;Suresnes
Carole Grandjean;ministre;1983;Suresnes
Carole Grandjean;ministre;1983;Suresnes
Fleur Pellerin;ministre;1973;Séoul
Fleur Pellerin;ministre;1973;Séoul
Sylvia Pinel;ministre;1977;L'Union
Sylvia Pinel;ministre;1977;L'Union
Sylvia Pinel;ministre;1977;L'Union
Thierry Repentin;ministre;1963;Saint-Pierre-d'Albigny
Christiane Taubira;ministre;1952;Cayenne
Christiane Taubira;ministre;1952;Cayenne
Christiane Taubira;ministre;1952;Cayenne
Manuel Valls;ministre;1962;Barcelone
Manuel Valls;ministre;1962;Barcelone
Alain Vidalies;ministre;1951;Grenade-sur-l'Adour
George Pau-Langevin;ministre;1948;Pointe-à-Pitre
George Pau-Langevin;ministre;1948;Pointe-à-Pitre
George Pau-Langevin;ministre;1948;Pointe-à-Pitre
Laura Flessel;ministre;1971;Pointe-à-Pitre
Laura Flessel;ministre;1971;Pointe-à-Pitre
Charlotte Parmentier-Lecocq;ministre;1977;Pointe-à-Pitre
Najat Vallaud-Belkacem;ministre;1977;Beni Chiker
Najat Vallaud-Belkacem;ministre;1977;Beni Chiker
Aurélie Filipetti;ministre;1973;Villerupt
Annick Girardin;ministre;1964;Saint-Malo
Annick Girardin;ministre;1964;Saint-Malo
Annick Girardin;ministre;1964;Saint-Malo
Annick Girardin;ministre;1964;Saint-Malo
Annick Girardin;ministre;1964;Saint-Malo
Audrey Azoulay;ministre;1972;La Celle-Saint-Cloud
Bruno Le Roux;ministre;1965;Gennevilliers
Gérard Collomb;ministre;1947;Chalon-sur-Saône
Gérard Collomb;ministre;1947;Chalon-sur-Saône
Richard Ferrand;ministre;1962;Rodez
Françoise Nyssen;ministre;1951;Etterbeek
Françoise Nyssen;ministre;1951;Etterbeek
Muriel Pénicaud;ministre;1955;Versailles
Muriel Pénicaud;ministre;1955;Versailles
Stéphane Séjourné;ministre;1985;Versailles
Frédéric Vidal;ministre;1791;Villeneuve-de-Berg
Frédéric Vidal;ministre;1791;Villeneuve-de-Berg
Olivier Véran;ministre;1980;Saint-Martin-d'Hères
Olivier Véran;ministre;1980;Saint-Martin-d'Hères
Christophe Castaner;ministre;1966;Ollioules
