name,tag,dob,pob,dept_num,dept_ob,region,lat,lon,confidence
Philippe Vasseur,ministre,1943,Paris,75,Paris,Île-de-France,48.859,2.347,0.97
Philippe Vasseur,ministre,1943,Paris,75,Paris,Île-de-France,48.859,2.347,0.97
Alain Richard,ministre,1945,Paris,75,Paris,Île-de-France,48.859,2.347,0.97
Alain Richard,ministre,1945,Paris,75,Paris,Île-de-France,48.859,2.347,0.97
Maurice Leroy,ministre,1959,Paris,75,Paris,Île-de-France,48.859,2.347,0.97
Maurice Leroy,ministre,1959,Paris,75,Paris,Île-de-France,48.859,2.347,0.97
Jean-Michel Blanquer,ministre,1964,Paris,75,Paris,Île-de-France,48.859,2.347,0.97
Agnès Buzyn,ministre,1962,Paris,75,Paris,Île-de-France,48.859,2.347,0.97
Jean-Michel Blanquer,ministre,1964,Paris,75,Paris,Île-de-France,48.859,2.347,0.97
Agnès Buzyn,ministre,1962,Paris,75,Paris,Île-de-France,48.859,2.347,0.97
Marlène Schiappa,ministre,1982,Paris,75,Paris,Île-de-France,48.859,2.347,0.97
Clément Beaune,ministre,1981,Paris,75,Paris,Île-de-France,48.859,2.347,0.97
Clément Beaune,ministre,1981,Paris,75,Paris,Île-de-France,48.859,2.347,0.97
Stanislas Guerini,ministre,1982,Paris,75,Paris,Île-de-France,48.859,2.347,0.97
Olivia Grégoire,ministre,1978,Paris,75,Paris,Île-de-France,48.859,2.347,0.97
Olivia Grégoire,ministre,1978,Paris,75,Paris,Île-de-France,48.859,2.347,0.97
Stanislas Guérini,ministre,1982,Paris,75,Paris,Île-de-France,48.859,2.347,0.97
Nicole Belloubet,ministre,1955,Paris,75,Paris,Île-de-France,48.859,2.347,0.97
Olivia Grégoire,ministre,1978,Paris,75,Paris,Île-de-France,48.859,2.347,0.97
Stanislas Guérini,ministre,1982,Paris,75,Paris,Île-de-France,48.859,2.347,0.97
Antoine Armand,ministre,1991,Paris,75,Paris,Île-de-France,48.859,2.347,0.97
Benjamin Haddad,ministre,1985,Paris,75,Paris,Île-de-France,48.859,2.347,0.97
Benjamin Haddad,ministre,1985,Paris,75,Paris,Île-de-France,48.859,2.347,0.97
Philippe Baptiste,ministre,1972,Paris,75,Paris,Île-de-France,48.859,2.347,0.97
Juliette Meadel,ministre,1974,Paris,75,Paris,Île-de-France,48.859,2.347,0.97
David Amiel,ministre,1992,Paris,75,Paris,Île-de-France,48.859,2.347,0.97
Benjamin Haddad,ministre,1985,Paris,75,Paris,Île-de-France,48.859,2.347,0.97
Nicolas Forissier,ministre,1961,Paris,75,Paris,Île-de-France,48.859,2.347,0.97
Philippe Baptiste,ministre,1972,Paris,75,Paris,Île-de-France,48.859,2.347,0.97
Vincent Jeanbrun,ministre,1984,Paris,75,Paris,Île-de-France,48.859,2.347,0.97
Edgar Pisani,ministre,1918,Tunis,47,Lot-et-Garonne,Nouvelle-Aquitaine,44.05238,0.276355,0.942
Edgar Pisani,ministre,1918,Tunis,47,Lot-et-Garonne,Nouvelle-Aquitaine,44.05238,0.276355,0.942
Edgar Pisani,ministre,1918,Tunis,47,Lot-et-Garonne,Nouvelle-Aquitaine,44.05238,0.276355,0.942
Edgar Pisani,ministre,1918,Tunis,47,Lot-et-Garonne,Nouvelle-Aquitaine,44.05238,0.276355,0.942
Edgar Pisani,ministre,1918,Tunis,47,Lot-et-Garonne,Nouvelle-Aquitaine,44.05238,0.276355,0.942
Edgard Pisani,ministre,1918,Tunis,47,Lot-et-Garonne,Nouvelle-Aquitaine,44.05238,0.276355,0.942
Philippe Séguin,ministre,1943,Tunis,47,Lot-et-Garonne,Nouvelle-Aquitaine,44.05238,0.276355,0.942
Roger Romani,ministre,1934,Tunis,47,Lot-et-Garonne,Nouvelle-Aquitaine,44.05238,0.276355,0.942
Roger Romani,ministre,1934,Tunis,47,Lot-et-Garonne,Nouvelle-Aquitaine,44.05238,0.276355,0.942
Pierre Lellouche,ministre,1951,Tunis,47,Lot-et-Garonne,Nouvelle-Aquitaine,44.05238,0.276355,0.942
Joseph Fontanet,ministre,1921,Frontenex,73,Savoie,Auvergne-Rhône-Alpes,45.633414,6.311948,0.938
Joseph Fontanet,ministre,1921,Frontenex,73,Savoie,Auvergne-Rhône-Alpes,45.633414,6.311948,0.938
Joseph Fontanet,ministre,1921,Frontenex,73,Savoie,Auvergne-Rhône-Alpes,45.633414,6.311948,0.938
Joseph Fontanet,ministre,1921,Frontenex,73,Savoie,Auvergne-Rhône-Alpes,45.633414,6.311948,0.938
Joseph Fontanet,ministre,1921,Frontenex,73,Savoie,Auvergne-Rhône-Alpes,45.633414,6.311948,0.938
Joseph Fontanet,ministre,1921,Frontenex,73,Savoie,Auvergne-Rhône-Alpes,45.633414,6.311948,0.938
Joseph Fontanet,ministre,1921,Frontenex,73,Savoie,Auvergne-Rhône-Alpes,45.633414,6.311948,0.938
Jean Foyer,ministre,1921,Contigné,49,Maine-et-Loire,Pays de la Loire,47.729181,-0.515563,0.689
Jean Foyer,ministre,1921,Contigné,49,Maine-et-Loire,Pays de la Loire,47.729181,-0.515563,0.689
Jean Foyer,ministre,1921,Contigné,49,Maine-et-Loire,Pays de la Loire,47.729181,-0.515563,0.689
Jean Foyer,ministre,1921,Contigné,49,Maine-et-Loire,Pays de la Loire,47.729181,-0.515563,0.689
Jean Foyer,ministre,1921,Contigné,49,Maine-et-Loire,Pays de la Loire,47.729181,-0.515563,0.689
Jean Foyer,ministre,1921,Contigné,49,Maine-et-Loire,Pays de la Loire,47.729181,-0.515563,0.689
Raymond Marcellin,ministre,1914,Sézanne,51,Marne,Grand Est,48.718482,3.721712,0.943
Raymond Marcellin,ministre,1914,Sézanne,51,Marne,Grand Est,48.718482,3.721712,0.943
Raymond Marcellin,ministre,1914,Sézanne,51,Marne,Grand Est,48.718482,3.721712,0.943
Raymond Marcellin,ministre,1914,Sézanne,51,Marne,Grand Est,48.718482,3.721712,0.943
Raymond Marcellin,ministre,1914,Sézanne,51,Marne,Grand Est,48.718482,3.721712,0.943
Raymond Marcellin,ministre,1914,Sézanne,51,Marne,Grand Est,48.718482,3.721712,0.943
Raymond Marcellin,ministre,1914,Sézanne,51,Marne,Grand Est,48.718482,3.721712,0.943
Raymond Marcellin,ministre,1914,Sézanne,51,Marne,Grand Est,48.718482,3.721712,0.943
Raymond Marcellin,ministre,1914,Sézanne,51,Marne,Grand Est,48.718482,3.721712,0.943
Raymond Marcellin,ministre,1914,Sézanne,51,Marne,Grand Est,48.718482,3.721712,0.943
Jacques Marette,ministre,1922,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Jacques Marette,ministre,1922,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Pierre Billotte,ministre,1906,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Jacques Marette,ministre,1922,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Pierre Billotte,ministre,1906,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Maurice Schumann,ministre,1911,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Maurice Schumann,ministre,1911,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Maurice Schumann,ministre,1911,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Maurice Schumann,ministre,1911,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Maurice Schumann,ministre,1911,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Hubert Germain,ministre,1920,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Jean Taittinger,ministre,1923,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Hubert Germain,ministre,1920,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Philippe Malaud,ministre,1925,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Jean Taittinger,ministre,1923,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Hubert Germain,ministre,1920,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Jean-Jacques Servan-Schreiber,ministre,1924,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Jean-François Poncet,ministre,1928,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Laurent Fabius,ministre,1946,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Claude Cheysson,ministre,1920,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Laurent Fabius,ministre,1946,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Claude Cheysson,ministre,1920,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Robert Badinter,ministre,1928,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Claude Cheysson,ministre,1920,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Laurent Fabius,ministre,1946,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Robert Badinter,ministre,1928,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Claude Cheysson,ministre,1920,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Robert Badinter,ministre,1928,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
François Doubin,ministre,1933,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Laurent Fabius,ministre,1946,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Frédéric Mitterrand,ministre,1947,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Frédéric Mitterrand,ministre,1947,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Frédéric Mitterrand,ministre,1947,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Frédéric Mitterrand,ministre,1947,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Laurent Fabius,ministre,1946,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Laurent Fabius,ministre,1946,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Laurent Fabius,ministre,1946,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Caroline Cayeux,ministre,1948,Paris 16,75,Paris,Île-de-France,48.86101150512695,2.2834136486053467,0.868
Roger Dusseaulx,ministre,1913,Paris 12,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.867
Roger Dusseaulx,ministre,1913,Paris 12,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.867
Christian Bonnet,ministre,1921,Paris 12,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.867
Christian Bonnet,ministre,1921,Paris 12,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.867
Christian Bonnet,ministre,1921,Paris 12,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.867
Christian Bonnet,ministre,1921,Paris 12,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.867
Christian Bonnet,ministre,1921,Paris 12,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.867
Christian Bonnet,ministre,1921,Paris 12,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.867
Louis Mermaz,ministre,1931,Paris 12,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.867
Jean-Bernard Raimond,ministre,1926,Paris 12,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.867
Alain Madelin,ministre,1946,Paris 12,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.867
Louis Mermaz,ministre,1931,Paris 12,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.867
Louis Mermaz,ministre,1931,Paris 12,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.867
Louis Mermaz,ministre,1931,Paris 12,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.867
Louis Mermaz,ministre,1931,Paris 12,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.867
Louis Mermaz,ministre,1931,Paris 12,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.867
Alain Madelin,ministre,1946,Paris 12,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.867
Alain Madelin,ministre,1946,Paris 12,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.867
François Barouin,ministre,1965,Paris 12,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.867
François Barouin,ministre,1965,Paris 12,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.867
François Barouin,ministre,1965,Paris 12,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.867
François Barouin,ministre,1965,Paris 12,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.867
Delphine Batho,ministre,1973,Paris 12,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.867
Agnès Pannier-Runacher,ministre,1974,Paris 12,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.867
François Durovray,ministre,1971,Paris 12,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.867
Jacques Maziol,ministre,1918,Aurillac,15,Cantal,Auvergne-Rhône-Alpes,44.918771,2.435053,0.95
Jacques Maziol,ministre,1918,Aurillac,15,Cantal,Auvergne-Rhône-Alpes,44.918771,2.435053,0.95
Jacques Mézard,ministre,1947,Aurillac,15,Cantal,Auvergne-Rhône-Alpes,44.918771,2.435053,0.95
Jacques Mézard,ministre,1947,Aurillac,15,Cantal,Auvergne-Rhône-Alpes,44.918771,2.435053,0.95
Pierre Pflimlin,ministre,1907,Roubaix,59,Nord,Hauts-de-France,50.688454,3.183662,0.956
Georges Gorse,ministre,1915,Cahors,35,Ille-et-Vilaine,Bretagne,47.774332,-1.821751,0.951
Georges Gorse,ministre,1915,Cahors,35,Ille-et-Vilaine,Bretagne,47.774332,-1.821751,0.951
Georges Gorse,ministre,1915,Cahors,35,Ille-et-Vilaine,Bretagne,47.774332,-1.821751,0.951
Georges Gorse,ministre,1915,Cahors,35,Ille-et-Vilaine,Bretagne,47.774332,-1.821751,0.951
Julien Denormandie,ministre,1980,Cahors,35,Ille-et-Vilaine,Bretagne,47.774332,-1.821751,0.951
Christian Fouchet,ministre,1911,Saint-Germain-en-Laye,78,Yvelines,Île-de-France,48.923869,2.111227,0.953
Christian Fouchet,ministre,1911,Saint-Germain-en-Laye,78,Yvelines,Île-de-France,48.923869,2.111227,0.953
Christian Fouchet,ministre,1911,Saint-Germain-en-Laye,78,Yvelines,Île-de-France,48.923869,2.111227,0.953
Olga Givernet,ministre,1981,Saint-Germain-en-Laye,78,Yvelines,Île-de-France,48.923869,2.111227,0.953
Marc Jacquet,ministre,1913,Mercy-le-Bas,54,Meurthe-et-Moselle,Grand Est,49.389217,5.754965,0.937
Alain Peyrefitte,ministre,1925,Najac,31,Haute-Garonne,Occitanie,43.524171,1.752897,0.943
Alain Peyrefitte,ministre,1925,Najac,31,Haute-Garonne,Occitanie,43.524171,1.752897,0.943
Alain Peyrefitte,ministre,1925,Najac,31,Haute-Garonne,Occitanie,43.524171,1.752897,0.943
Alain Peyrefitte,ministre,1925,Najac,31,Haute-Garonne,Occitanie,43.524171,1.752897,0.943
Alain Peyrefitte,ministre,1925,Najac,31,Haute-Garonne,Occitanie,43.524171,1.752897,0.943
Alain Peyrefitte,ministre,1925,Najac,31,Haute-Garonne,Occitanie,43.524171,1.752897,0.943
Alain Peyrefitte,ministre,1925,Najac,31,Haute-Garonne,Occitanie,43.524171,1.752897,0.943
Jean Sainteny,ministre,1907,Le Vésinet,78,Yvelines,Île-de-France,48.894697,2.131228,0.948
Edgar Faure,ministre,1908,Béziers,34,Hérault,Occitanie,43.343264,3.233465,0.955
Edgar Faure,ministre,1908,Béziers,34,Hérault,Occitanie,43.343264,3.233465,0.955
Edgar Faure,ministre,1908,Béziers,34,Hérault,Occitanie,43.343264,3.233465,0.955
Edgar Faure,ministre,1908,Béziers,34,Hérault,Occitanie,43.343264,3.233465,0.955
Bernard Pons,ministre,1926,Béziers,34,Hérault,Occitanie,43.343264,3.233465,0.955
Bernard Pons,ministre,1926,Béziers,34,Hérault,Occitanie,43.343264,3.233465,0.955
Jean-Claude Gayssot,ministre,1944,Béziers,34,Hérault,Occitanie,43.343264,3.233465,0.955
Jean-Claude Gayssot,ministre,1944,Béziers,34,Hérault,Occitanie,43.343264,3.233465,0.955
marie-Arlette Carlotti,ministre,1952,Béziers,34,Hérault,Occitanie,43.343264,3.233465,0.955
Alexandre Sanguinetti,ministre,1913,Le Caire,43,Haute-Loire,Auvergne-Rhône-Alpes,45.392495,3.370148,0.949
Olivier Guichard,ministre,1920,Néac,33,Gironde,Nouvelle-Aquitaine,44.942541,-0.182824,0.93
Olivier Guichard,ministre,1920,Néac,33,Gironde,Nouvelle-Aquitaine,44.942541,-0.182824,0.93
Olivier Guichard,ministre,1920,Néac,33,Gironde,Nouvelle-Aquitaine,44.942541,-0.182824,0.93
Olivier Guichard,ministre,1920,Néac,33,Gironde,Nouvelle-Aquitaine,44.942541,-0.182824,0.93
Olivier Guichard,ministre,1920,Néac,33,Gironde,Nouvelle-Aquitaine,44.942541,-0.182824,0.93
Olivier Guichard,ministre,1920,Néac,33,Gironde,Nouvelle-Aquitaine,44.942541,-0.182824,0.93
Olivier Guichard,ministre,1920,Néac,33,Gironde,Nouvelle-Aquitaine,44.942541,-0.182824,0.93
Olivier Guichard,ministre,1920,Néac,33,Gironde,Nouvelle-Aquitaine,44.942541,-0.182824,0.93
Yves Guéna,ministre,1922,Saint-Pierre-Quilbignon,83,Var,Provence-Alpes-Côte d'Azur,43.401803,6.068951,0.481
Yves Guéna,ministre,1922,Saint-Pierre-Quilbignon,83,Var,Provence-Alpes-Côte d'Azur,43.401803,6.068951,0.481
Jean Chamant,ministre,1913,Chagny,71,Saône-et-Loire,Bourgogne-Franche-Comté,46.905365,4.75628,0.943
Jean Chamant,ministre,1913,Chagny,71,Saône-et-Loire,Bourgogne-Franche-Comté,46.905365,4.75628,0.943
Jean Chamant,ministre,1913,Chagny,71,Saône-et-Loire,Bourgogne-Franche-Comté,46.905365,4.75628,0.943
Henri Duvillard,ministre,1910,Luxeuil-les-Bains,70,Haute-Saône,Bourgogne-Franche-Comté,47.817813,6.374503,0.944
Henri Duvillard,ministre,1910,Luxeuil-les-Bains,70,Haute-Saône,Bourgogne-Franche-Comté,47.817813,6.374503,0.944
Henri Duvillard,ministre,1910,Luxeuil-les-Bains,70,Haute-Saône,Bourgogne-Franche-Comté,47.817813,6.374503,0.944
Henri Duvillard,ministre,1910,Luxeuil-les-Bains,70,Haute-Saône,Bourgogne-Franche-Comté,47.817813,6.374503,0.944
François-Xavier Ortoli,ministre,1925,Ajaccio,2A,Corse-du-Sud,Corse,41.93368,8.715325,0.955
François-Xavier Ortoli,ministre,1925,Ajaccio,2A,Corse-du-Sud,Corse,41.93368,8.715325,0.955
François-Xavier Ortoli,ministre,1925,Ajaccio,2A,Corse-du-Sud,Corse,41.93368,8.715325,0.955
Laurent Marcangeli,ministre,1980,Ajaccio,2A,Corse-du-Sud,Corse,41.93368,8.715325,0.955
Robert Galley,ministre,1921,Paris 5,75,Paris,Île-de-France,48.8465576171875,2.3515963554382324,0.863
Robert Galley,ministre,1921,Paris 5,75,Paris,Île-de-France,48.8465576171875,2.3515963554382324,0.863
Robert Galley,ministre,1921,Paris 5,75,Paris,Île-de-France,48.8465576171875,2.3515963554382324,0.863
Jacques Chirac,ministre,1932,Paris 5,75,Paris,Île-de-France,48.8465576171875,2.3515963554382324,0.863
Robert Galley,ministre,1921,Paris 5,75,Paris,Île-de-France,48.8465576171875,2.3515963554382324,0.863
Robert Galley,ministre,1921,Paris 5,75,Paris,Île-de-France,48.8465576171875,2.3515963554382324,0.863
Jacques Chirac,ministre,1932,Paris 5,75,Paris,Île-de-France,48.8465576171875,2.3515963554382324,0.863
Jacques Chirac,ministre,1932,Paris 5,75,Paris,Île-de-France,48.8465576171875,2.3515963554382324,0.863
Robert Galley,ministre,1921,Paris 5,75,Paris,Île-de-France,48.8465576171875,2.3515963554382324,0.863
Robert Galley,ministre,1921,Paris 5,75,Paris,Île-de-France,48.8465576171875,2.3515963554382324,0.863
Robert Galley,ministre,1921,Paris 5,75,Paris,Île-de-France,48.8465576171875,2.3515963554382324,0.863
Robert Galley,ministre,1921,Paris 5,75,Paris,Île-de-France,48.8465576171875,2.3515963554382324,0.863
Robert Galley,ministre,1921,Paris 5,75,Paris,Île-de-France,48.8465576171875,2.3515963554382324,0.863
Robert Galley,ministre,1921,Paris 5,75,Paris,Île-de-France,48.8465576171875,2.3515963554382324,0.863
Robert Galley,ministre,1921,Paris 5,75,Paris,Île-de-France,48.8465576171875,2.3515963554382324,0.863
Albin Chalandon,ministre,1920,Reyrieux,1,Ain,Auvergne-Rhône-Alpes,45.935093,4.810203,0.943
Albin Chalandon,ministre,1920,Reyrieux,1,Ain,Auvergne-Rhône-Alpes,45.935093,4.810203,0.943
Albin Chalandon,ministre,1920,Reyrieux,1,Ain,Auvergne-Rhône-Alpes,45.935093,4.810203,0.943
Albin Chalandon,ministre,1920,Reyrieux,1,Ain,Auvergne-Rhône-Alpes,45.935093,4.810203,0.943
René Capitant,ministre,1901,La Tronche,19,Corrèze,Nouvelle-Aquitaine,45.469885,1.754407,0.948
Michel Barnier,ministre,1951,La Tronche,19,Corrèze,Nouvelle-Aquitaine,45.469885,1.754407,0.948
Michel Barnier,ministre,1951,La Tronche,19,Corrèze,Nouvelle-Aquitaine,45.469885,1.754407,0.948
Michel Barnier,ministre,1951,La Tronche,19,Corrèze,Nouvelle-Aquitaine,45.469885,1.754407,0.948
Alexandre Portier,ministre,1990,La Tronche,19,Corrèze,Nouvelle-Aquitaine,45.469885,1.754407,0.948
Robert Boulin,ministre,1920,Villandraut,33,Gironde,Nouvelle-Aquitaine,44.428922,-0.500093,0.941
Robert Boulin,ministre,1920,Villandraut,33,Gironde,Nouvelle-Aquitaine,44.428922,-0.500093,0.941
Robert Boulin,ministre,1920,Villandraut,33,Gironde,Nouvelle-Aquitaine,44.428922,-0.500093,0.941
Robert Boulin,ministre,1920,Villandraut,33,Gironde,Nouvelle-Aquitaine,44.428922,-0.500093,0.941
Robert Boulin,ministre,1920,Villandraut,33,Gironde,Nouvelle-Aquitaine,44.428922,-0.500093,0.941
Robert Boulin,ministre,1920,Villandraut,33,Gironde,Nouvelle-Aquitaine,44.428922,-0.500093,0.941
André Bettencourt,ministre,1919,Saint-Maurice-d'Ételan,76,Seine-Maritime,Normandie,49.46809,0.628464,0.93
André Bettencourt,ministre,1919,Saint-Maurice-d'Ételan,76,Seine-Maritime,Normandie,49.46809,0.628464,0.93
André Bettencourt,ministre,1919,Saint-Maurice-d'Ételan,76,Seine-Maritime,Normandie,49.46809,0.628464,0.93
René Pléven,ministre,1901,Rennes,35,Ille-et-Vilaine,Bretagne,48.110899,-1.68365,0.96
René Pléven,ministre,1901,Rennes,35,Ille-et-Vilaine,Bretagne,48.110899,-1.68365,0.96
René Pléven,ministre,1901,Rennes,35,Ille-et-Vilaine,Bretagne,48.110899,-1.68365,0.96
Catherine Lalumière,ministre,1935,Rennes,35,Ille-et-Vilaine,Bretagne,48.110899,-1.68365,0.96
Catherine Lalumière,ministre,1935,Rennes,35,Ille-et-Vilaine,Bretagne,48.110899,-1.68365,0.96
Yves Cochet,ministre,1946,Rennes,35,Ille-et-Vilaine,Bretagne,48.110899,-1.68365,0.96
Bérangère Couillard,ministre,1986,Rennes,35,Ille-et-Vilaine,Bretagne,48.110899,-1.68365,0.96
Raymond Mondon,ministre,1914,Ancy-sur-Moselle,57,Moselle,Grand Est,49.063229,6.063392,0.684
Michel Cointat,ministre,1921,Paris 10,75,Paris,Île-de-France,48.87582778930664,2.360285758972168,0.694
Robert Poujade,ministre,1928,Moulins,3,Allier,Auvergne-Rhône-Alpes,46.559515,3.327763,0.949
Robert Poujade,ministre,1928,Moulins,3,Allier,Auvergne-Rhône-Alpes,46.559515,3.327763,0.949
Robert Poujade,ministre,1928,Moulins,3,Allier,Auvergne-Rhône-Alpes,46.559515,3.327763,0.949
Jean Charbonnel,ministre,1927,La Fère,2,Aisne,Hauts-de-France,49.661306,3.368179,0.94
Jean Charbonnel,ministre,1927,La Fère,2,Aisne,Hauts-de-France,49.661306,3.368179,0.94
André Bord,ministre,1922,Strasbourg,67,Bas-Rhin,Grand Est,48.579831,7.761454,0.961
André Bord,ministre,1922,Strasbourg,67,Bas-Rhin,Grand Est,48.579831,7.761454,0.961
Catherine Trautmann,ministre,1951,Strasbourg,67,Bas-Rhin,Grand Est,48.579831,7.761454,0.961
François Loos,ministre,1953,Strasbourg,67,Bas-Rhin,Grand Est,48.579831,7.761454,0.961
François Loos,ministre,1953,Strasbourg,67,Bas-Rhin,Grand Est,48.579831,7.761454,0.961
François Loos,ministre,1953,Strasbourg,67,Bas-Rhin,Grand Est,48.579831,7.761454,0.961
François Loos,ministre,1953,Strasbourg,67,Bas-Rhin,Grand Est,48.579831,7.761454,0.961
Olivier Becht,ministre,1976,Strasbourg,67,Bas-Rhin,Grand Est,48.579831,7.761454,0.961
Michel Jobert,ministre,1921,Meknès,13,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.31365,5.454245,0.692
Michel Jobert,ministre,1921,Meknès,13,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.31365,5.454245,0.692
Michel Jobert,ministre,1921,Meknès,13,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.31365,5.454245,0.692
Michel Jobert,ministre,1921,Meknès,13,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.31365,5.454245,0.692
Maurice Druon,ministre,1918,Paris 13,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.868
Anicet Le Pors,ministre,1931,Paris 13,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.868
Jacques Douffiagues,ministre,1941,Paris 13,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.868
Claude Allègre,ministre,1937,Paris 13,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.868
Marisol Touraine,ministre,1959,Paris 13,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.868
Marisol Touraine,ministre,1959,Paris 13,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.868
Marisol Touraine,ministre,1959,Paris 13,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.868
Marisol Touraine,ministre,1959,Paris 13,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.868
Marisol Touraine,ministre,1959,Paris 13,75,Paris,Île-de-France,48.836666107177734,2.403441905975342,0.868
Joseph Comiti,ministre,1920,Sotta,2A,Corse-du-Sud,Corse,41.543786,9.190173,0.938
Jean Royer,ministre,1920,Nevers,58,Nièvre,Bourgogne-Franche-Comté,46.988535,3.160778,0.951
Edwige Avice,ministre,1945,Nevers,58,Nièvre,Bourgogne-Franche-Comté,46.988535,3.160778,0.951
Edwige Avice,ministre,1945,Nevers,58,Nièvre,Bourgogne-Franche-Comté,46.988535,3.160778,0.951
Edwige Avice,ministre,1945,Nevers,58,Nièvre,Bourgogne-Franche-Comté,46.988535,3.160778,0.951
Edwige Avice,ministre,1945,Nevers,58,Nièvre,Bourgogne-Franche-Comté,46.988535,3.160778,0.951
